mapping_id,asset_id,asset_name,asset_type,criticality,internet_exposure,business_impact_score,environment,department_name,cve_id,cvss_score,cvss_version,severity,epss_score,epss_percentile,kev,vulnerability_age_days,severity_encoded,cvss_epss_interaction,kev_epss_interaction,remediation_hours,remediation_type,status,discovered_date
9604,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-22804,7.5,3.1,HIGH,0.01294,0.68287,0,1661,3.0,0.09705,0.0,3.5,Patch,Open,2026-07-08 08:55:24.392673
9612,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-22806,7.5,3.1,HIGH,0.00954,0.58914,0,1661,3.0,0.07155,0.0,4.5,Patch,Open,2025-10-27 08:55:24.392673
9618,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-22824,7.5,3.1,HIGH,0.14241,0.96323,0,1661,3.0,1.068075,0.0,3.5,Patch,Open,2025-09-18 08:55:24.392673
10035,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-45421,7.5,3.1,HIGH,0.01275,0.6787,0,1658,3.0,0.0956249999999999,0.0,2.5,Config Change,Open,2026-02-22 08:55:24.421691
10037,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-45421,7.5,3.1,HIGH,0.01275,0.6787,0,1658,3.0,0.0956249999999999,0.0,4.5,Patch,Open,2025-09-28 08:55:24.421691
10083,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-45348,7.5,3.1,HIGH,0.0093,0.58127,0,1657,3.0,0.0697499999999999,0.0,4.0,Patch,Open,2026-01-25 08:55:24.424673
10160,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-46462,7.5,3.1,HIGH,0.01677,0.75218,0,1657,3.0,0.125775,0.0,4.0,Patch,Open,2025-11-09 08:55:24.427675
10219,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-23317,7.5,3.1,HIGH,0.01076,0.62624,0,1657,3.0,0.0807,0.0,3.0,Config Change,Open,2025-10-12 08:55:24.431593
10226,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-43734,7.5,3.1,HIGH,0.10728,0.95495,0,1657,3.0,0.8046,0.0,2.0,Config Change,Open,2026-03-20 08:55:24.432674
10246,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-21698,7.5,3.1,HIGH,0.05994,0.92796,0,1657,3.0,0.44955,0.0,4.5,Patch,Open,2025-09-13 08:55:24.433630
10399,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-35380,7.5,3.1,HIGH,0.38954,0.98481,0,1656,3.0,2.92155,0.0,3.5,Patch,Open,2026-01-26 08:55:24.445677
10401,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-35380,7.5,3.1,HIGH,0.38954,0.98481,0,1656,3.0,2.92155,0.0,5.0,Patch,Open,2026-04-18 08:55:24.445677
10438,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-45391,7.5,3.1,HIGH,0.01826,0.77287,0,1656,3.0,0.13695,0.0,2.0,Config Change,Open,2025-10-30 08:55:24.448654
10440,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-45391,7.5,3.1,HIGH,0.01826,0.77287,0,1656,3.0,0.13695,0.0,5.0,Patch,Open,2025-12-31 08:55:24.448654
10473,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-22043,7.5,3.1,HIGH,0.01052,0.61932,0,1656,3.0,0.0789,0.0,21.5,Upgrade,Open,2026-08-10 08:55:24.451668
10478,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-22050,7.5,3.1,HIGH,0.02316,0.82215,0,1656,3.0,0.1737,0.0,4.0,Patch,Open,2026-03-09 08:55:24.451668
10480,ASSET-021,Container Orchestration Cluster (K8s),Server,MEDIUM,0,5,Development,DevOps,CVE-2021-22050,7.5,3.1,HIGH,0.02316,0.82215,0,1656,3.0,0.1737,0.0,3.5,Patch,Open,2026-05-18 08:55:24.451668
10481,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-22050,7.5,3.1,HIGH,0.02316,0.82215,0,1656,3.0,0.1737,0.0,3.0,Config Change,Open,2026-06-26 08:55:24.451668
10629,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-24983,7.5,3.1,HIGH,0.02707,0.84902,0,1655,3.0,0.203025,0.0,17.0,Upgrade,Open,2026-08-13 08:55:24.463655
10631,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-24983,7.5,3.1,HIGH,0.02707,0.84902,0,1655,3.0,0.203025,0.0,5.0,Patch,Open,2026-04-24 08:55:24.463655
10656,ASSET-008,Notification & Email Server,Server,MEDIUM,1,5,Production,Core Engineering,CVE-2022-20653,7.5,3.1,HIGH,0.01833,0.7736,0,1655,3.0,0.1374749999999999,0.0,2.5,Config Change,Open,2026-08-28 08:55:24.466657
10658,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-20653,7.5,3.1,HIGH,0.01833,0.7736,0,1655,3.0,0.1374749999999999,0.0,3.0,Patch,Open,2026-07-23 08:55:24.466657
10690,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-24683,7.5,3.1,HIGH,0.01539,0.73103,0,1655,3.0,0.115425,0.0,3.5,Patch,Open,2026-04-18 08:55:24.467737
10712,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-22914,7.5,3.1,HIGH,0.01401,0.70588,0,1654,3.0,0.105075,0.0,3.5,Patch,Open,2026-01-11 08:55:24.469729
10750,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-0660,7.5,3.1,HIGH,0.06923,0.93624,0,1654,3.0,0.519225,0.0,4.0,Patch,Open,2025-12-21 08:55:24.473746
10758,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25298,7.5,3.1,HIGH,0.01677,0.7521,0,1654,3.0,0.125775,0.0,19.5,Upgrade,Open,2026-03-14 08:55:24.473746
10760,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-25298,7.5,3.1,HIGH,0.01677,0.7521,0,1654,3.0,0.125775,0.0,4.5,Patch,Open,2025-11-08 08:55:24.473746
10781,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-0666,7.5,3.1,HIGH,0.44259,0.98663,0,1654,3.0,3.319425,0.0,4.0,Patch,Open,2026-01-18 08:55:24.474737
10784,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-23647,7.5,3.1,HIGH,0.01479,0.72057,0,1654,3.0,0.110925,0.0,4.5,Patch,Open,2026-01-19 08:55:24.474737
10834,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-38935,7.5,3.1,HIGH,0.01033,0.61366,0,1654,3.0,0.077475,0.0,5.0,Patch,Open,2026-07-07 08:55:24.477738
11150,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-23228,7.5,3.1,HIGH,0.01324,0.68929,0,1653,3.0,0.0993,0.0,4.5,Patch,Open,2026-05-18 08:55:24.515289
11162,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2017-0371,7.5,3.1,HIGH,0.01568,0.73576,0,1653,3.0,0.1176,0.0,3.5,Patch,Open,2026-02-28 08:55:24.516283
11222,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-24980,7.5,3.1,HIGH,0.01201,0.66006,0,1653,3.0,0.090075,0.0,2.5,Config Change,Open,2026-06-17 08:55:24.519284
11224,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-24980,7.5,3.1,HIGH,0.01201,0.66006,0,1653,3.0,0.090075,0.0,24.0,Upgrade,Open,2026-08-24 08:55:24.519284
11307,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25297,7.5,3.1,HIGH,0.01896,0.78161,0,1651,3.0,0.1422,0.0,3.0,Patch,Open,2025-12-14 08:55:24.524365
11309,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-25297,7.5,3.1,HIGH,0.01896,0.78161,0,1651,3.0,0.1422,0.0,4.5,Patch,Open,2026-03-09 08:55:24.524365
11465,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-23635,7.5,3.1,HIGH,0.01664,0.75022,0,1649,3.0,0.1248,0.0,2.5,Config Change,Open,2025-12-17 08:55:24.537378
11469,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-23635,7.5,3.1,HIGH,0.01664,0.75022,0,1649,3.0,0.1248,0.0,3.5,Config Change,Open,2026-08-22 08:55:24.537378
11473,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-43824,7.5,3.1,HIGH,0.01062,0.62231,0,1649,3.0,0.07965,0.0,5.0,Patch,Open,2026-05-06 08:55:24.537378
11481,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-43826,7.5,3.1,HIGH,0.01062,0.62231,0,1649,3.0,0.07965,0.0,19.5,Upgrade,Open,2026-04-27 08:55:24.537378
11484,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-43826,7.5,3.1,HIGH,0.01062,0.62231,0,1649,3.0,0.07965,0.0,5.0,Patch,Open,2026-07-23 08:55:24.537378
11492,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-21655,7.5,3.1,HIGH,0.01145,0.6447,0,1649,3.0,0.085875,0.0,4.0,Patch,Open,2026-06-30 08:55:24.538360
11517,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-23612,7.5,3.1,HIGH,0.01931,0.78569,0,1649,3.0,0.144825,0.0,4.0,Patch,Open,2025-09-02 08:55:24.539406
11526,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-0736,7.5,3.1,HIGH,0.01575,0.73697,0,1649,3.0,0.118125,0.0,4.0,Patch,Open,2026-07-20 08:55:24.539406
11527,ASSET-015,ML Model Serving API,Server,MEDIUM,0,5,Production,Data & Analytics,CVE-2022-0736,7.5,3.1,HIGH,0.01575,0.73697,0,1649,3.0,0.118125,0.0,3.5,Patch,Open,2026-07-05 08:55:24.539406
11719,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-45746,7.5,3.1,HIGH,0.0151,0.72628,0,1648,3.0,0.11325,0.0,2.5,Config Change,Open,2025-12-29 08:55:24.551281
11724,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-45746,7.5,3.1,HIGH,0.0151,0.72628,0,1648,3.0,0.11325,0.0,25.0,Upgrade,Open,2026-08-04 08:55:24.551281
11795,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25104,7.5,3.1,HIGH,0.01135,0.64206,0,1648,3.0,0.085125,0.0,3.0,Patch,Open,2025-10-07 08:55:24.558280
11812,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25401,7.5,3.1,HIGH,0.02255,0.81708,0,1648,3.0,0.169125,0.0,2.5,Config Change,Open,2026-02-12 08:55:24.559280
11853,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-25640,7.5,3.1,HIGH,0.01352,0.69581,0,1648,3.0,0.1014,0.0,4.0,Patch,Open,2026-06-27 08:55:24.561280
11966,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-4021,7.5,3.1,HIGH,0.01046,0.61752,0,1647,3.0,0.07845,0.0,5.0,Patch,Open,2026-02-14 08:55:24.569194
12065,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-39364,7.5,3.1,HIGH,0.01047,0.61806,0,1647,3.0,0.078525,0.0,4.5,Patch,Open,2025-09-25 08:55:24.574194
12114,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-25374,7.5,3.1,HIGH,0.00964,0.59198,0,1647,3.0,0.0722999999999999,0.0,5.0,Patch,Open,2025-11-23 08:55:24.577194
12211,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-21798,7.5,3.1,HIGH,0.00612,0.46892,0,1646,3.0,0.0458999999999999,0.0,3.5,Patch,Open,2025-11-02 08:55:24.587324
12229,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-25062,7.5,3.1,HIGH,0.03503,0.8834,0,1646,3.0,0.262725,0.0,22.5,Upgrade,Open,2025-12-27 08:55:24.589322
12476,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2020-22844,7.5,3.1,HIGH,0.01233,0.66869,0,1643,3.0,0.092475,0.0,3.5,Patch,Open,2025-11-05 08:55:24.605451
12603,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-0777,7.5,3.1,HIGH,0.01241,0.67052,0,1643,3.0,0.0930749999999999,0.0,4.5,Patch,Open,2026-03-12 08:55:24.615455
12609,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-23377,7.5,3.1,HIGH,0.02173,0.81023,0,1643,3.0,0.1629749999999999,0.0,20.0,Upgrade,Open,2025-09-23 08:55:24.616535
12611,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-23377,7.5,3.1,HIGH,0.02173,0.81023,0,1643,3.0,0.1629749999999999,0.0,5.0,Patch,Open,2026-04-03 08:55:24.616535
12688,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-41652,7.5,3.1,HIGH,0.0107,0.62476,0,1642,3.0,0.08025,0.0,3.5,Patch,Open,2026-03-18 08:55:24.620542
12755,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25634,7.5,3.1,HIGH,0.0196,0.78892,0,1642,3.0,0.147,0.0,4.0,Patch,Open,2026-06-28 08:55:24.624540
12814,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-0711,7.5,3.1,HIGH,0.16563,0.96775,0,1641,3.0,1.242225,0.0,5.0,Patch,Open,2026-08-26 08:55:24.629657
12825,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-23192,7.5,3.1,HIGH,0.01953,0.78819,0,1641,3.0,0.146475,0.0,3.5,Patch,Open,2025-12-19 08:55:24.630990
12877,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-4076,7.5,3.1,HIGH,0.01564,0.7352,0,1641,3.0,0.1173,0.0,3.5,Patch,Open,2026-05-27 08:55:24.634001
12973,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-23648,7.5,3.1,HIGH,0.27392,0.97918,0,1641,3.0,2.0544,0.0,2.0,Config Change,Open,2026-01-14 08:55:24.640045
12977,ASSET-021,Container Orchestration Cluster (K8s),Server,MEDIUM,0,5,Development,DevOps,CVE-2022-23648,7.5,3.1,HIGH,0.27392,0.97918,0,1641,3.0,2.0544,0.0,3.5,Patch,Open,2026-05-05 08:55:24.640045
13055,ASSET-015,ML Model Serving API,Server,MEDIUM,0,5,Production,Data & Analytics,CVE-2022-21716,7.5,3.1,HIGH,0.0351,0.88363,0,1640,3.0,0.26325,0.0,2.0,Config Change,Open,2025-10-12 08:55:24.644881
13237,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-46381,7.5,3.1,HIGH,0.57984,0.99019,0,1640,3.0,4.3488,0.0,19.0,Upgrade,Open,2025-09-22 08:55:24.654959
13279,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-23233,7.5,3.1,HIGH,0.0093,0.58125,0,1640,3.0,0.0697499999999999,0.0,3.5,Patch,Open,2026-08-08 08:55:24.657958
13283,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-23233,7.5,3.1,HIGH,0.0093,0.58125,0,1640,3.0,0.0697499999999999,0.0,24.5,Upgrade,Open,2026-07-16 08:55:24.657958
13286,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-27757,7.5,3.1,HIGH,0.00582,0.45472,0,1639,3.0,0.0436499999999999,0.0,3.5,Patch,Open,2026-08-24 08:55:24.658942
13294,ASSET-015,ML Model Serving API,Server,MEDIUM,0,5,Production,Data & Analytics,CVE-2021-3737,7.5,3.1,HIGH,0.11586,0.95725,0,1639,3.0,0.86895,0.0,2.5,Config Change,Open,2026-01-20 08:55:24.659458
13299,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-3737,7.5,3.1,HIGH,0.11586,0.95725,0,1639,3.0,0.86895,0.0,3.0,Config Change,Open,2026-02-20 08:55:24.659458
13331,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-27756,7.5,3.1,HIGH,0.00566,0.4467,0,1639,3.0,0.04245,0.0,23.0,Upgrade,Open,2025-12-28 08:55:24.660970
13339,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-40846,7.5,3.1,HIGH,0.00685,0.50078,0,1639,3.0,0.051375,0.0,2.5,Config Change,Open,2026-03-16 08:55:24.660970
13465,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-25087,7.5,3.1,HIGH,0.01516,0.72729,0,1637,3.0,0.1137,0.0,3.0,Patch,Open,2026-05-05 08:55:24.668969
13624,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-42020,7.5,3.1,HIGH,0.00985,0.59886,0,1636,3.0,0.073875,0.0,2.5,Config Change,Open,2026-01-29 08:55:24.681006
13686,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-24716,7.5,3.1,HIGH,0.89378,0.99772,0,1635,3.0,6.70335,0.0,4.0,Patch,Open,2025-10-20 08:55:24.686042
13690,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-24716,7.5,3.1,HIGH,0.89378,0.99772,0,1635,3.0,6.70335,0.0,5.0,Patch,Open,2025-12-01 08:55:24.686042
14044,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-38296,7.5,3.1,HIGH,0.01845,0.77518,0,1634,3.0,0.138375,0.0,20.5,Upgrade,Open,2026-08-10 08:55:24.705087
14051,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2021-38296,7.5,3.1,HIGH,0.01845,0.77518,0,1634,3.0,0.138375,0.0,3.0,Config Change,Open,2025-12-23 08:55:24.705087
14073,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2020-36517,7.5,3.1,HIGH,0.02897,0.85951,0,1634,3.0,0.217275,0.0,3.0,Patch,Open,2025-10-23 08:55:24.707048
14074,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2020-36517,7.5,3.1,HIGH,0.02897,0.85951,0,1634,3.0,0.217275,0.0,4.5,Patch,Open,2026-05-04 08:55:24.707048
14155,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-40048,7.5,3.1,HIGH,0.0077,0.53076,0,1634,3.0,0.05775,0.0,17.0,Upgrade,Open,2026-02-14 08:55:24.712968
14162,ASSET-008,Notification & Email Server,Server,MEDIUM,1,5,Production,Core Engineering,CVE-2021-40054,7.5,3.1,HIGH,0.00621,0.47316,0,1634,3.0,0.046575,0.0,4.5,Patch,Open,2026-04-14 08:55:24.713984
14217,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-44032,7.5,3.1,HIGH,0.01792,0.76807,0,1634,3.0,0.1344,0.0,4.0,Patch,Open,2026-05-15 08:55:24.718048
14273,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-0618,7.5,3.1,HIGH,0.01299,0.68398,0,1634,3.0,0.097425,0.0,3.5,Patch,Open,2026-05-22 08:55:24.723044
14275,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-0618,7.5,3.1,HIGH,0.01299,0.68398,0,1634,3.0,0.097425,0.0,3.0,Config Change,Open,2026-02-27 08:55:24.723044
14551,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25546,7.5,3.1,HIGH,0.12269,0.95888,0,1634,3.0,0.920175,0.0,3.5,Patch,Open,2026-02-01 08:55:24.740043
14555,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25549,7.5,3.1,HIGH,0.01238,0.66984,0,1634,3.0,0.09285,0.0,3.0,Patch,Open,2026-08-05 08:55:24.741045
14557,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25551,7.5,3.1,HIGH,0.01238,0.66983,0,1634,3.0,0.09285,0.0,2.0,Config Change,Open,2026-01-16 08:55:24.741045
14560,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25553,7.5,3.1,HIGH,0.01238,0.66982,0,1634,3.0,0.09285,0.0,2.0,Config Change,Open,2026-08-13 08:55:24.742049
14561,ASSET-021,Container Orchestration Cluster (K8s),Server,MEDIUM,0,5,Development,DevOps,CVE-2022-25554,7.5,3.1,HIGH,0.01238,0.66981,0,1634,3.0,0.09285,0.0,3.0,Patch,Open,2026-08-11 08:55:24.742049
14616,ASSET-021,Container Orchestration Cluster (K8s),Server,MEDIUM,0,5,Development,DevOps,CVE-2022-26311,7.5,3.1,HIGH,0.01155,0.64769,0,1634,3.0,0.086625,0.0,2.5,Config Change,Open,2026-03-14 08:55:24.747970
14719,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-24726,7.5,3.1,HIGH,0.01591,0.73906,0,1633,3.0,0.119325,0.0,4.5,Patch,Open,2025-09-17 08:55:24.754968
14721,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-0280,7.5,3.1,HIGH,0.00337,0.26286,0,1633,3.0,0.025275,0.0,2.0,Config Change,Open,2025-10-18 08:55:24.755980
14756,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-25512,7.5,3.1,HIGH,0.01099,0.63309,0,1633,3.0,0.082425,0.0,4.5,Patch,Open,2025-10-14 08:55:24.758053
14762,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2020-36518,7.5,3.1,HIGH,0.0486,0.91406,0,1633,3.0,0.3645,0.0,2.5,Config Change,Open,2025-10-25 08:55:24.758053
14803,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-0913,7.5,3.1,HIGH,0.01423,0.71006,0,1633,3.0,0.106725,0.0,3.0,Config Change,Open,2026-06-08 08:55:24.761050
14864,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2021-32476,7.5,3.1,HIGH,0.01089,0.62985,0,1633,3.0,0.081675,0.0,3.5,Patch,Open,2025-10-05 08:55:24.794052
14929,ASSET-011,Internal DNS Server,Server,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25216,7.5,3.1,HIGH,0.13835,0.96245,0,1633,3.0,1.037625,0.0,2.5,Config Change,Open,2025-10-14 08:55:24.800006
14930,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-25216,7.5,3.1,HIGH,0.13835,0.96245,0,1633,3.0,1.037625,0.0,2.5,Config Change,Open,2025-10-15 08:55:24.800006
14936,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-25216,7.5,3.1,HIGH,0.13835,0.96245,0,1633,3.0,1.037625,0.0,4.0,Patch,Open,2025-10-26 08:55:24.800006
15074,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-22719,7.5,3.1,HIGH,0.69803,0.99319,0,1630,3.0,5.235225000000001,0.0,4.0,Patch,Open,2025-09-27 08:55:24.809042
15252,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-22354,7.5,3.1,HIGH,0.00941,0.58503,0,1630,3.0,0.070575,0.0,4.5,Patch,Open,2026-05-23 08:55:24.822043
15385,ASSET-012,Network Attached Storage (NAS),Storage,MEDIUM,0,5,Production,IT Infrastructure,CVE-2022-24756,7.5,3.1,HIGH,0.01936,0.78617,0,1629,3.0,0.1452,0.0,3.5,Patch,Open,2026-08-05 08:55:24.829969
15388,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-24756,7.5,3.1,HIGH,0.01936,0.78617,0,1629,3.0,0.1452,0.0,4.5,Patch,Open,2026-08-23 08:55:24.829969
15420,ASSET-008,Notification & Email Server,Server,MEDIUM,1,5,Production,Core Engineering,CVE-2022-26779,7.5,3.1,HIGH,0.0285,0.85719,0,1629,3.0,0.21375,0.0,4.0,Patch,Open,2025-09-25 08:55:24.830984
15426,ASSET-030,CDN Edge Nodes,Network,MEDIUM,1,5,Production,IT Infrastructure,CVE-2022-26779,7.5,3.1,HIGH,0.0285,0.85719,0,1629,3.0,0.21375,0.0,27.5,Upgrade,Open,2026-01-06 08:55:24.830984
